year,unique_id,response_id,interview_start,interview_end,source,postcode,NRM verified,NRM code,age,gender,describe_reef1,describe_reef2,describe_reef3,visited_reef,visit_freq,rec_jetskiown_7cat,rec_jetskihired_7cat,rec_boatingown_7cat,rec_boatinghire_7cat,rec_fishingoffshore_cat,rec_fishingonshore_7cat,rec_nonmotorown_7cat,rec_nonmotorhire_7cat,rec_inwater_7cat,rec_islandvisit_7cat,rec_beachvisit_7cat,rec_wildlife_7cat,rec_research_7cat,rec_cultural_7cat,rec_community_7cat,GBR_rec,GBR_phys,GBR_unwind,GBR_social,GBR_nature,GBR_recreation,GBR_wellbeing,actions_helpGBR,actions_helpGBR_open,GBRbp_advocacyfish,GBRbp_rubbish,GBRbp_app,GBRbp_report,values_biodiversity,values_exist,values_bequest,values_icon,values_recognition,values_provision,values_science,values_indigenous,values_heritage,values_spiritual,values_economy,values_social,values_recreation,values_nature,threat1,threat2,threat3,threat_cots,threat_fishing,threat_runoff,threat_rubbish,threat_cc,threat_tourism,threat_devt,threat_ports,threat_mining,threat_popn,threat_mgmt,threat_weather,threat_heatwaves,threat_bleaching,cc_belief,inter_zoning,inter_fishclosures,inter_culling,inter_coralrestore,inter_citizen,inter_coastrestore,inter_islandrestore,inter_illfish,inter_coraladapt,inter_water,inter_rubbish,inter_indig,inter_rec,inter_carbon,inter_fishing,desc_norm,shared_resp,moral_oblig,pers_diff,procedural_knowl,general_motivation,support_rules,society_oblig,injunc_norm,steward_identity,steward_respect,dm_understanding,dm_procfair,dm_distfair,dm_equity,trust_dm,sat_mgmt,benefit_mgmt,pride_mgmt,resp_dcceew,resp_aims,resp_detsi,resp_gbrmpa,resp_council,resp_dpi,resp_dk,priority_fish,priority_lowimpact,priority_TO,priority_supply,priority_jobs,priority_recfishing,attach_love,attach_meaning,attach_GBR,attach_depend,place_identity,pride,GBRh_change,hope,sad,aesthetics,GBRh_overall,trust_reefscience,reef_fatigue,GBR_income,GBR_business,impact_desire,impact_finance,impact_lifestyle,impact_wellbeing,impact_grief,trust_ausgov,trust_reeftrust,trust_qldgov,trust_rwqp,trust_council,trust_family,trust_colleagues,trust_gbrmpa,trust_science,trust_ausngo,trust_paper,trust_tv,trust_citizen,trust_socials,qld_years,atsi,educ,emp_status,sector,ag_commodity1,ag_commodity2,ag_commodity3,ag_commodity4,ag_commodity5,ag_commodity_other,ag_commodity_open,ag_participation,ag_program1,ag_program2,ag_program3,ag_program4,ag_program5,ag_program_other,ag_program_dk,ag_program_open,ag_noprogram,dist_beach,endcomment,intdur,Distance to Coast (km)
5,251074,1330,2025-12-03T07:48:00Z,2025-12-03T08:08:00Z,1,4878,Wet Tropics,2,56,2,Beautiful,Big,Endangered,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,7,3,7,5,5,5,4,NA,9,5,9,9,8,6,6,8,7,5,7,7,6,7,7,7,7,8,Global warming,Rubbish,Pollution,4,5,5,5,5,3,5,5,5,5,1,5,5,4,2,8,8,7,9,8,9,7,10,9,9,9,10,8,9,8,7,6,5,5,5,5,99,6,5,6,99,4,6,99,99,7,99,5,6,NA,NA,2,1,3,NA,0,NA,1,NA,2,NA,3,5,5,3,5,5,6,1,6,5,6,5,6,5,1,NA,4,3,3,3,3,5,6,5,6,5,6,5,6,6,5,5,5,7,6,6,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,19.25,0.73
5,251075,1333,2025-12-03T11:09:00Z,2025-12-03T11:29:00Z,1,4740,Mackay Whitsunday,4,53,2,Coral,Sealife,Swimming,1,5,1,1,1,1,1,1,1,1,3,1,5,5,1,1,1,10,10,10,5,10,10,10,2,Every visit to the beach I pick up rubbish.,1,5,1,1,10,10,10,10,10,5,10,10,10,10,10,10,10,10,Over fishing,Rubbish,Oil and fuel spills,5,5,5,5,5,4,9,5,5,4,9,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,10,10,10,10,10,10,1,10,10,10,10,10,10,5,10,NA,3,2,1,NA,NA,0,1,3,NA,NA,NA,2,10,10,10,10,10,10,1,5,10,10,1,10,6,1,NA,6,5,6,6,7,1,6,1,10,6,1,1,10,10,7,1,1,10,1,53,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,19.4667,3.25
5,251076,1334,2025-12-03T11:56:00Z,2025-12-03T12:11:00Z,1,4887,Wet Tropics,2,45,2,Natural wondee,Tourism,Home,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,5,8,8,7,10,10,7,4,NA,1,5,1,1,10,10,7,10,10,7,10,6,10,7,10,7,10,10,Global warming,Pollution,Illegal fishing,3,5,4,4,4,3,3,4,3,3,5,4,4,4,2,7,9,7,9,8,8,8,9,9,6,9,5,10,5,9,10,6,7,99,7,1,8,7,10,3,99,99,7,5,8,7,8,99,7,NA,2,3,1,NA,NA,0,1,2,NA,3,NA,NA,10,10,6,6,6,10,2,9,6,10,9,8,5,1,NA,5,5,5,5,5,6,7,5,6,5,6,5,9,8,7,5,5,6,3,25,1,2,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15.3,69.64
5,251077,1335,2025-12-03T12:02:00Z,2025-12-03T12:10:00Z,1,4814,Burdekin,3,68,1,Possible disaster,Needs action,Save for future,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,8,8,5,7,7,4,NA,9,9,9,9,8,8,7,7,7,8,8,7,8,7,7,8,8,7,Bleaching,Over visiting,Limited fishing in areas,5,5,4,5,4,3,4,4,2,5,5,9,4,5,1,10,9,9,8,9,8,8,8,8,8,7,9,8,9,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,3,NA,2,1,NA,NA,0,3,2,NA,NA,NA,1,8,8,7,8,6,7,1,9,9,8,5,8,2,1,NA,8,8,8,8,8,9,8,8,8,3,4,5,8,7,8,3,4,5,4,50,1,4,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8.45,7.79
5,251078,1336,2025-12-03T12:13:00Z,2025-12-03T12:50:00Z,1,4870,Wet Tropics,2,54,2,sun,conservation,fun,1,3,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,9,9,9,8,10,8,8,4,NA,5,5,1,2,10,9,8,10,10,4,9,8,9,9,5,8,9,10,global warming,people,rubbish,9,4,5,5,5,4,3,4,9,3,4,4,3,4,1,9,10,99,9,9,9,9,9,99,10,10,7,10,10,9,6,10,10,1,4,10,99,10,9,10,9,2,7,7,8,7,7,8,7,NA,NA,3,2,NA,1,0,2,1,NA,NA,NA,3,10,10,6,7,5,10,1,8,10,10,7,8,2,1,NA,8,1,8,8,10,7,8,7,99,6,8,7,8,8,8,8,8,8,7,17,1,2,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,36.45,4.3
5,251079,1338,2025-12-03T12:21:00Z,2025-12-03T12:30:00Z,1,4870,Wet Tropics,2,68,2,expensive,tourists,dive boats,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,NA,1,1,1,1,6,6,1,1,6,6,6,1,6,1,5,1,6,1,tourists,tourists,tourists,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,10,99,5,10,5,10,10,10,10,99,99,1,99,99,99,8,8,6,8,99,99,7,8,8,99,99,99,99,99,99,99,99,99,99,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,3,NA,1,1,1,1,1,5,2,6,5,4,6,5,10,1,NA,1,1,1,1,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,35,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8.9333,4.3
5,251080,1339,2025-12-03T12:32:00Z,2025-12-03T12:47:00Z,1,4865,Wet Tropics,2,67,2,ocean,coral,fish,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,5,5,8,6,8,3,5,4,NA,2,5,1,1,10,10,10,10,10,8,9,7,7,9,10,8,10,10,Coral bleaching,Pollution,Over fishing,5,5,5,5,4,3,4,4,4,4,3,4,4,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,99,8,6,7,5,10,10,10,99,6,99,99,99,99,10,99,5,99,99,NA,NA,2,1,NA,3,0,3,1,NA,NA,NA,2,8,8,8,6,8,10,4,8,5,10,5,5,9,1,NA,3,1,3,6,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,42,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,15.5833,13.16
5,251081,1340,2025-12-03T13:27:00Z,2025-12-03T14:17:00Z,1,4870,Wet Tropics,2,66,2,Beautiful,Endangered,Snokelling,1,4,1,1,1,2,1,1,2,1,3,2,4,2,1,1,1,5,7,7,8,8,6,8,4,NA,1,3,1,1,10,10,5,5,8,8,8,5,5,5,8,8,8,8,Global warming causing coral bleaching,Overfishing,Pollution,4,4,4,4,4,3,4,4,9,4,3,4,4,4,1,8,9,9,9,9,9,8,9,9,9,9,8,9,8,9,6,8,8,2,5,7,8,8,99,8,99,5,8,99,6,8,8,99,6,NA,3,2,1,NA,NA,0,1,2,NA,3,NA,NA,8,8,6,6,6,8,1,7,6,8,6,8,3,1,NA,6,5,8,8,9,7,99,6,99,5,5,5,10,10,10,6,6,8,3,45,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,49.7,4.3
5,251082,1341,2025-12-03T13:42:00Z,2025-12-03T13:56:00Z,1,4701,Fitzroy,5,61,2,grand,immense,beautiful,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,10,10,10,1,5,4,NA,5,5,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,crown of thorns starfish,illegal fishing,shipping,4,5,2,5,2,2,2,5,2,1,1,3,3,4,3,10,10,10,10,8,10,9,10,10,8,10,8,10,3,10,5,5,99,10,1,10,10,7,1,1,1,1,9,10,10,10,10,1,7,3,NA,2,1,NA,NA,0,2,1,NA,NA,NA,3,5,1,1,1,1,10,2,10,1,10,6,10,6,1,NA,1,1,1,1,1,10,6,10,10,7,5,5,10,10,7,1,1,6,1,30,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,13.7667,28.26
5,251083,1342,2025-12-03T14:06:00Z,2025-12-03T14:31:00Z,1,4883,Wet Tropics,2,73,2,Coral,Fish,Tourism,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,8,9,8,7,10,9,8,5,"Sharing stories/news on Facebook, recommending visitors visit and learn, supporting businesses devoted to caring for GBR",2,5,1,1,10,10,10,10,10,9,10,10,5,7,10,5,10,10,Ocean warming,Pollutant farm runoff,Mining/drilling,4,4,5,4,5,2,4,4,5,3,5,4,5,5,1,9,10,9,10,9,9,8,9,9,10,10,8,9,10,8,10,10,10,3,8,10,10,10,10,10,5,7,99,7,7,8,8,8,7,2,NA,3,1,NA,NA,0,1,2,NA,NA,3,NA,10,10,8,7,7,10,1,7,8,10,4,9,2,1,NA,7,6,7,6,9,6,99,7,99,7,7,99,10,10,9,7,4,7,2,30,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,25.1667,50.94
5,251084,1345,2025-12-03T14:36:00Z,2025-12-03T14:46:00Z,1,4740,Mackay Whitsunday,4,34,2,Important,Fish,Beautiful,1,3,1,1,1,2,1,1,2,1,3,2,3,3,1,1,1,6,8,8,8,8,8,8,5,"Signed petition, take 3 for  the sea",9,5,9,9,9,9,10,7,10,9,9,10,9,9,9,8,8,9,Rising sea temperatures,Shipping routes/pollution,Overfishing,5,5,5,5,5,4,5,5,5,5,5,4,5,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,9,9,4,4,9,10,10,7,10,9,5,99,5,5,99,5,8,5,NA,NA,3,1,NA,2,0,1,2,NA,3,NA,NA,9,9,6,7,6,10,1,8,8,8,5,8,4,1,NA,8,1,8,9,8,5,7,99,7,99,9,99,8,9,8,8,7,10,99,1,1,7,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9.9,3.25
5,251085,1346,2025-12-03T14:38:00Z,2025-12-03T14:52:00Z,1,4814,Burdekin,3,67,1,great diving,very nice,needs protecting,1,3,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,5,7,7,5,6,5,5,4,NA,2,5,1,2,10,10,6,8,10,7,8,6,10,8,8,7,8,7,over fishing,recreational activities,weather,4,4,3,4,3,3,3,3,3,3,3,3,3,3,2,8,8,8,7,6,7,7,7,8,8,8,6,8,6,8,7,5,5,5,5,5,6,5,7,6,5,5,6,6,6,6,5,5,5,1,NA,3,NA,2,NA,0,1,2,NA,3,NA,NA,5,5,5,5,5,5,2,5,5,9,5,5,5,1,NA,3,1,2,4,4,5,5,5,5,5,5,5,5,5,5,2,3,5,2,15,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.8333,7.79
5,251086,1347,2025-12-03T14:42:00Z,2025-12-03T14:56:00Z,1,4870,Wet Tropics,2,38,1,Water,Swimming,Islands,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,7,8,8,8,8,7,7,4,NA,4,5,1,2,9,9,9,8,7,9,7,9,8,7,9,8,9,9,Sediment,Pollution,Tourists,4,3,5,4,3,3,4,3,3,3,3,5,3,3,3,8,8,8,7,8,10,8,8,7,10,10,7,8,6,7,7,9,9,6,8,8,8,9,7,9,7,6,8,99,8,8,8,6,8,NA,NA,3,NA,1,2,0,NA,2,NA,1,3,NA,8,8,6,6,6,8,4,8,4,8,7,6,5,1,NA,5,7,5,5,5,7,7,7,8,7,5,5,8,7,7,5,5,8,5,10,1,6,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.3667,4.3
5,251087,1348,2025-12-03T16:31:00Z,2025-12-03T16:43:00Z,1,4820,Burdekin,3,64,1,environment,fishing,cyclones,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,8,8,6,8,6,10,8,1,5,2,4,3,5,3,Contamination,Crown of thorns,pollution,3,2,2,2,2,2,2,2,2,2,3,3,2,2,4,5,4,7,5,3,5,5,5,4,4,5,2,6,5,6,9,7,10,3,9,7,6,6,6,7,4,7,3,4,4,2,5,4,5,2,NA,NA,1,NA,3,0,3,NA,NA,1,NA,2,9,5,2,7,5,7,2,8,1,6,8,3,10,1,NA,2,3,2,3,6,1,1,2,3,1,6,6,2,3,2,1,1,2,1,64,1,7,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,11.4833,115.62
5,251088,1349,2025-12-03T17:48:00Z,2025-12-03T18:04:00Z,1,4868,Wet Tropics,2,52,2,Far North Qld,Coral,Holiday,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,7,5,5,8,7,6,5,5,Be environmentally conscientious,9,5,9,9,10,9,8,8,8,5,9,8,7,8,8,8,8,9,Bleaching,Rubbish,Unstable environment for animal & plant life,9,4,9,5,3,4,9,4,9,9,9,5,9,4,3,8,7,99,7,6,7,7,7,7,99,8,7,5,7,99,9,8,7,5,5,7,99,8,7,6,5,99,99,99,99,99,99,99,99,NA,NA,NA,NA,NA,NA,1,1,2,3,NA,NA,NA,7,5,2,5,4,9,3,7,6,7,5,5,1,1,NA,1,2,2,1,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20,1,4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,15.65,10.97
5,251089,1350,2025-12-03T18:20:00Z,2025-12-03T18:32:00Z,1,4800,Mackay Whitsunday,4,41,2,Home,Whitsundays,Reef,1,7,1,1,4,1,5,6,3,3,4,3,7,7,1,1,1,10,10,10,10,10,10,10,4,NA,1,5,1,1,10,10,1,10,10,10,6,1,10,1,10,10,10,10,Sunscreen,Rubbish,Boat fuel,5,5,5,5,2,5,5,4,2,5,2,4,4,2,6,10,10,5,10,8,9,10,7,8,6,10,1,5,1,6,9,10,10,2,10,8,10,9,10,9,10,10,9,10,6,10,10,10,10,NA,NA,2,3,1,NA,0,3,NA,NA,1,2,NA,10,10,10,10,10,10,2,10,4,10,10,10,10,2,1,4,2,3,10,6,1,1,1,1,8,6,5,1,1,1,1,1,2,1,8,5,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11.9167,16.55
5,251090,1351,2025-12-03T19:06:00Z,2025-12-03T19:12:00Z,1,4850,Burdekin,3,26,1,Exotic,Life,Sea,1,2,6,4,5,2,3,7,3,5,4,2,6,4,2,6,4,3,6,7,10,8,8,5,3,Donation,2,5,3,4,6,9,8,7,6,10,3,6,4,4,9,5,10,3,Oil spill,Plastic waste,Pollution,4,2,3,2,5,5,4,4,5,3,1,4,2,3,1,8,7,6,7,6,8,6,8,9,4,10,4,8,10,10,5,7,9,4,7,7,4,10,8,5,10,8,9,5,4,10,7,9,7,1,2,3,NA,NA,NA,0,NA,3,NA,NA,2,1,10,5,7,5,9,8,1,4,5,7,7,10,9,2,2,10,5,8,10,7,5,9,10,9,7,4,5,10,7,7,7,5,8,10,8,1,3,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5.7833,19.2
5,251091,1352,2025-12-03T19:24:00Z,2025-12-03T19:40:00Z,1,4873,Wet Tropics,2,60,2,Biodiversity,Diving,Fnq,1,7,1,1,3,2,3,1,3,3,4,3,6,7,1,1,3,5,5,8,5,8,8,8,4,NA,5,5,3,4,10,8,8,7,9,8,8,9,5,9,8,5,5,9,Corporate research that provides fake results,Incorrect attribution of issues for monetary purposes,Greenwashing the facts,3,5,4,4,5,4,4,5,4,4,5,5,3,3,3,9,8,4,5,5,8,9,9,5,7,9,7,7,10,8,7,8,7,5,10,7,8,8,8,5,8,9,8,6,7,8,8,7,8,2,NA,3,1,NA,NA,0,1,3,NA,NA,2,NA,8,8,6,7,5,8,2,8,4,8,8,5,5,1,NA,5,2,6,5,8,7,2,4,8,1,7,7,8,8,5,3,3,5,1,18,1,7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,15.8,6.14
5,251092,1353,2025-12-03T19:47:00Z,2025-12-03T19:55:00Z,1,4802,Mackay Whitsunday,4,60,2,Beautiful,Unique,Coral,1,3,2,1,4,2,5,2,6,1,4,4,7,6,2,1,4,10,10,10,8,10,10,8,3,Eco barge clean sea clean up,5,4,2,3,10,10,10,10,10,10,10,7,9,10,10,10,10,10,Over fishing too many sharks,People not respecting the fragility of coral,Ignorance,5,5,4,5,3,3,5,5,5,4,3,4,5,5,4,10,10,10,10,10,10,10,9,9,10,10,7,10,8,10,10,10,10,1,8,10,6,10,10,10,5,6,7,6,4,6,5,5,6,NA,NA,NA,1,3,2,0,1,3,NA,2,NA,NA,10,10,10,10,10,10,2,9,8,10,8,10,10,2,5,10,2,10,7,7,1,3,4,6,5,8,6,5,6,1,1,1,8,1,20,1,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8.85,1.35
5,251093,1354,2025-12-03T19:54:00Z,2025-12-03T20:13:00Z,1,4818,Burdekin,3,37,2,Beautiful,Ocean,Coral,1,2,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,9,8,9,6,10,8,8,4,NA,4,5,2,1,8,8,8,8,10,10,8,8,8,7,10,8,8,8,Litter,Overfishing,Not respecting wildlife/habitat,5,4,5,5,4,2,5,4,4,4,4,5,4,5,1,10,10,10,9,10,8,8,7,7,8,8,7,8,10,8,8,9,7,3,6,8,7,9,7,5,7,4,6,6,4,7,5,8,7,NA,3,2,1,NA,NA,0,1,2,NA,NA,NA,3,9,8,5,7,5,8,1,6,8,10,6,5,4,1,NA,5,1,10,6,8,4,5,7,6,3,7,5,8,8,7,5,5,99,5,37,1,3,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,19.25,6.87
5,251094,1355,2025-12-03T20:18:00Z,2025-12-03T20:30:00Z,1,4810,Burdekin,3,40,1,Beautiful,Amazing,Concerned,1,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,8,10,10,1,10,10,10,4,NA,5,5,2,5,10,10,8,10,10,8,10,8,10,10,10,10,10,10,Pollution,Habitat destruction,Bleaching,5,4,5,5,2,3,5,5,4,5,3,5,5,5,3,10,10,10,10,8,10,10,10,10,10,10,1,10,5,10,7,10,10,9,2,10,99,10,10,10,1,1,8,8,8,10,10,1,10,NA,NA,3,1,NA,2,0,1,2,NA,3,NA,NA,10,10,8,10,1,10,1,5,10,10,7,5,10,1,NA,5,1,3,3,10,1,6,1,6,4,10,1,10,8,10,1,1,10,1,4,1,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11.8333,2.02
5,251095,1360,2025-12-04T03:54:00Z,2025-12-04T04:07:00Z,1,4870,Wet Tropics,2,39,1,Beautiful,Australia,Wildlife,1,2,1,1,2,2,1,1,2,2,1,2,2,2,1,1,1,10,10,10,10,10,10,10,3,Donating,4,3,4,4,10,10,10,10,10,10,10,10,8,10,10,9,10,10,NA,Wildlife,Water,3,4,3,4,3,3,4,3,4,4,4,4,4,4,1,7,8,7,7,7,7,7,8,7,7,7,8,7,7,6,7,7,7,7,7,8,7,7,8,7,7,7,6,6,7,7,6,8,8,2,NA,NA,3,1,NA,0,1,NA,NA,2,3,NA,8,10,8,7,8,8,1,9,8,8,8,7,7,2,1,8,8,7,7,8,7,8,8,8,8,99,7,9,7,7,8,8,8,7,37,1,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thank you,12.4667,4.3
5,251096,1361,2025-12-04T05:04:00Z,2025-12-04T06:35:00Z,1,4878,Wet Tropics,2,54,2,UNESCO,Worlds largest aquarium,Special place,1,3,4,1,1,4,1,1,1,1,4,1,6,6,2,1,2,7,7,7,2,10,10,4,4,NA,5,5,1,1,10,10,7,10,10,8,10,5,7,5,10,7,10,10,"Climate events - flooding, cyclones etc",Coral bleaching,Not looking after our waterways,4,3,4,5,4,3,3,4,4,4,2,5,4,4,2,9,9,8,10,8,8,9,9,9,9,9,5,9,5,9,9,8,9,4,9,9,10,8,10,8,8,8,8,5,8,9,8,9,9,2,NA,3,1,NA,NA,0,3,1,NA,NA,NA,2,9,10,10,9,10,10,1,9,5,9,8,10,7,4,1,9,5,5,5,9,5,5,7,5,9,5,7,9,9,8,4,5,9,5,22,1,3,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,90.85,0.73
5,251097,1362,2025-12-04T07:18:00Z,2025-12-04T07:38:00Z,1,4817,Burdekin,3,65,2,Fishing,Snorkeling,Holiday,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,8,8,9,8,8,8,4,NA,1,5,9,9,10,10,9,10,9,10,9,8,9,8,10,8,10,10,Over fishing,Rubbish,Global warming,4,3,3,4,3,2,3,2,9,3,1,3,4,4,3,9,10,10,9,9,10,8,10,9,8,10,7,9,8,8,9,9,8,8,99,9,10,10,99,8,8,9,10,9,10,10,9,8,10,NA,2,NA,1,3,NA,0,3,1,NA,NA,2,NA,8,8,8,8,8,10,3,8,8,9,9,10,3,1,NA,3,1,4,3,5,8,9,9,9,7,8,7,10,10,10,7,7,9,4,65,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,20.8333,11.46
5,251098,1363,2025-12-04T07:45:00Z,2025-12-04T07:53:00Z,1,4814,Burdekin,3,42,2,Marine,Holiday,Coral,1,2,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,7,10,8,7,8,8,10,3,NA,5,5,5,5,10,10,9,10,10,10,10,10,10,10,10,10,10,10,Global warming,Over fishing,Pollution,5,5,5,5,5,2,5,4,5,5,2,4,5,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,NA,NA,NA,2,3,1,0,1,2,NA,NA,NA,3,7,9,7,8,7,10,1,10,10,10,6,10,1,1,NA,5,1,5,6,10,10,10,10,10,10,7,4,10,10,10,5,7,10,1,16,1,4,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8.65,7.79
5,251099,1365,2025-12-04T09:28:00Z,2025-12-04T09:41:00Z,1,4680,Fitzroy,5,47,2,Beautiful,Amazing,Oceanic,1,4,3,1,2,2,4,2,3,1,4,2,6,6,2,1,2,9,10,9,8,10,10,9,1,A beach clean up,4,5,2,3,10,10,10,10,10,10,10,10,10,10,9,9,10,10,Humans,Rubbish,Introduced species,5,5,5,5,5,4,5,5,5,5,3,3,4,5,1,9,10,10,10,9,9,9,10,9,10,10,7,9,10,9,10,10,10,3,9,9,9,10,10,10,8,8,8,8,9,7,9,8,9,NA,1,3,NA,NA,2,0,1,2,NA,3,NA,NA,10,10,8,8,5,10,1,6,8,10,6,9,4,2,1,4,3,9,8,10,5,9,5,9,3,6,4,10,9,8,8,7,10,1,9,1,3,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12.3833,5.43
5,251100,1366,2025-12-04T10:01:00Z,2025-12-04T10:28:00Z,1,4869,Wet Tropics,2,49,5,Nice,wet,hot,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,5,3,5,3,4,1,3,4,NA,1,1,9,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,Sunlight,plastic,N/A,5,2,2,2,2,2,2,2,2,2,3,3,9,4,5,8,99,10,8,3,8,6,10,5,5,6,1,8,5,8,99,6,99,99,99,99,99,1,99,99,99,99,4,3,3,3,3,3,4,1,NA,3,NA,NA,2,0,2,NA,NA,3,1,NA,2,1,1,3,1,3,2,8,1,7,8,5,7,1,NA,3,3,1,1,5,5,3,6,5,5,5,5,4,6,1,1,4,3,5,20,1,7,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"The questions are too loaded with emotions/thoughts and feelings.  Ask sex not ""gender""",26.25,15.21
